ID,Show ID,User ID,Rating,Review,Review Date
4978,6235,323,3,"Decent watch, nothing out of the ordinary but enjoyable.",2022-09-22
4979,5189,210,2,Had high expectations but was let down. Weak plot and pacing.,2022-07-24
4980,6548,134,1,Terrible experience. Couldn’t even finish the first episode.,2021-06-06
4981,6858,98,5,A cinematic triumph! So many layers and beautifully filmed.,2022-02-01
4982,6968,369,4,Well-executed with a solid cast. The ending was predictable though.,2019-12-14
4983,6172,452,2,Struggled to keep my interest. Not what I was hoping for.,2023-04-14
4984,6452,18,3,It’s an okay series with some bright moments but generally flat.,2023-11-09
4985,7082,255,1,A huge disappointment. The plot was all over the place.,2020-07-30
4986,6921,123,4,Very engaging plot! A few unrealistic turns but overall great.,2021-01-22
4987,6722,487,5,Compelling from start to finish. Acting is top-notch.,2020-03-09
4988,6010,86,3,Has its moments but fails to deliver a punch. Average watch.,2020-09-19
4989,7091,321,2,Predictable and cliché. Not worth the hype it got.,2023-01-19
4990,5430,177,1,Poorly written and executed. A waste of time.,2020-02-22
4991,6111,290,5,An unforgettable journey. This show has set a new benchmark.,2020-08-14
4992,6729,42,4,Great series with an unexpected twist. Highly recommended.,2019-11-30
4993,6398,212,3,Not bad. Could use more character development though.,2021-08-28
4994,6155,338,2,Started strong but lost its charm. Quite disappointing.,2022-09-23
4995,6950,74,1,Can't believe I wasted my time on this. Utterly terrible.,2021-11-22
4996,5258,456,5,Masterpiece! This is storytelling at its best. A must-watch.,2023-08-28
4997,7118,193,4,Truly engaging. Takes you on an emotional rollercoaster.,2022-06-09
4998,7012,383,3,"Good attempt, but could’ve been executed better. Worth one watch at least.",2023-06-16
4999,5850,27,2,Falls flat in comparison to similar shows. Missing the spark.,2020-05-29
5000,6201,499,1,Boring and uninspired. Couldn’t captivate me at all.,2022-04-10
5001,5184,123,5,An epic journey through time and space. Absolutely captivating!,2023-06-03
5002,6501,234,2,"I expected more from the storyline, quite a letdown.",2023-12-22
5003,6003,45,4,"Great characters, but the ending was a bit predictable.",2022-08-22
5004,6189,78,1,Could not get past the first episode.,2020-05-17
5005,6982,321,5,A masterpiece! Every second was worth watching.,2021-09-26
5006,5290,212,3,"Mediocre at best. Had its moments, though.",2022-04-18
5007,7120,89,4,"A very compelling story, hooked from the first episode.",2020-12-30
5008,5691,156,2,The plot seemed interesting but was poorly executed.,2022-06-11
5009,6230,198,3,An average watch. Neither bad nor particularly good.,2021-04-10
5010,5821,210,5,Spectacular visual effects and a gripping storyline!,2020-01-27
5011,6430,77,2,It started off well but lost its charm quickly.,2020-01-17
5012,7029,400,1,Not worth the time. Very disappointing.,2023-05-21
5013,5702,169,4,"The cast did an amazing job, truly memorable performances.",2022-12-29
5014,5932,209,5,A whirlwind of emotions. Absolutely loved it!,2020-04-11
5015,6701,31,3,"It was okay, but I expected more drama and action.",2021-03-06
5016,5324,412,4,"Innovative and thrilling, a very enjoyable watch.",2020-10-07
5017,7165,374,1,Fell flat on its face. Complete waste of potential.,2021-01-15
5018,5503,290,4,Pulled me right in. The suspense was handled brilliantly.,2023-03-14
5019,6145,488,5,"A beautiful, heart-wrenching tale. Couldn't stop watching.",2022-07-19
5020,6950,64,3,"Not bad, but not as good as I hoped. Decent watch.",2023-05-20
5021,6759,325,2,Too much hype for such a lackluster performance.,2021-03-29
5022,5278,452,1,I regret every minute spent watching this.,2022-03-07
5023,6831,193,4,Quite interesting with a few unexpected turns. Recommend it.,2021-12-31
5024,7063,111,3,Has its moments but ultimately forgettable.,2023-08-19
5025,5200,367,5,An absolute gem. Brilliant in every way!,2022-03-23
5026,6182,47,5,An utterly breathtaking journey from start to finish.,2022-12-01
5027,5921,231,2,Fell short of my expectations. Quite predictable.,2023-05-02
5028,6704,319,4,Intriguing storyline with compelling characters.,2020-07-31
5029,6398,112,1,I could hardly make it through the first episode.,2022-11-06
5030,5823,488,3,Decent watch but nothing out of the ordinary.,2020-07-05
5031,6210,354,5,Absolutely mesmerizing! A masterpiece.,2022-01-16
5032,7038,76,4,Compelling narrative and stunning visuals.,2022-11-29
5033,5950,210,2,Tried too hard. It just didn't click with me.,2022-05-18
5034,6342,425,4,A delightful surprise! Much better than anticipated.,2020-05-28
5035,5835,63,1,Disappointing and dull. Wouldn't recommend.,2020-03-18
5036,7026,395,5,This show has set a new benchmark for the genre.,2021-12-07
5037,6390,184,3,Has its moments but struggles to maintain momentum.,2020-03-08
5038,6228,300,2,Somewhat boring and the plot was very weak.,2020-10-04
5039,5467,29,5,An extraordinary piece of storytelling. Phenomenal!,2020-08-05
5040,7120,411,3,"It's okay, but I had higher expectations.",2023-03-03
5041,6765,134,4,Captivating and emotionally engaging. Highly recommended.,2021-04-02
5042,5681,222,1,A massive letdown. Not worth your time.,2021-09-19
5043,6543,333,5,An example of what excellent cinema looks like.,2019-11-26
5044,6967,128,2,Underwhelmed by the hype. Found it quite forgettable.,2021-11-18
5045,5328,459,4,A well-crafted narrative that's both thoughtful and entertaining.,2022-03-05
5046,7142,97,3,"Good effort, but doesn’t live up to its potential.",2022-10-08
5047,7091,38,5,Revolutionary! It's changed the way I view the genre.,2022-08-06
5048,5890,261,3,"Not bad, but also not memorable.",2021-04-01
5049,6903,102,5,This is storytelling at its finest. Absolutely amazing.,2019-11-12
5050,5654,399,1,I did not enjoy this at all. Very disappointing.,2022-12-17
5051,6184,123,5,"An absolute masterpiece, captivated me from start to finish.",2024-01-23
5052,6821,432,3,Had its moments but lacked consistency.,2022-08-10
5053,5419,214,1,Couldn't bear to watch till the end.,2021-03-05
5054,5583,435,2,Disappointing plot twists and underdeveloped characters.,2020-06-17
5055,6122,98,4,Great storyline with compelling dynamics among characters.,2023-01-13
5056,5839,322,5,Easily one of the best experiences I've had watching a series!,2023-07-25
5057,5952,200,3,Decent storyline but some episodes felt really dragged on.,2020-07-23
5058,6379,52,2,Not what I was expecting. It had a lot more potential.,2023-07-28
5059,6829,422,4,Captivating narrative and visually stunning.,2020-06-01
5060,7001,376,1,Fell short of expectations. Quite a let down.,2023-04-22
5061,5481,189,5,Spectacular! A thrilling adventure from start to finish.,2019-12-27
5062,7180,115,4,Strong performances and gripping story.,2023-11-28
5063,5362,309,3,"Had its ups and downs. Overall, moderately entertaining.",2022-02-19
5064,5678,421,2,Struggled to keep my interest. The plot was predictable.,2023-10-11
5065,6031,154,4,"Surprisingly good, with well executed character development.",2021-08-06
5066,6187,37,5,An epic saga that will be remembered for generations.,2022-12-12
5067,6354,268,3,"Not as captivating as I hoped, but had interesting themes.",2020-05-01
5068,5874,19,2,The execution could have been better. Felt rushed.,2023-01-03
5069,5643,411,4,Enthralling! A wild journey with unexpected twists.,2021-07-25
5070,6302,378,1,Very underwhelming. I expected much more.,2021-03-28
5071,6891,159,5,Phenomenal! It completely blew my mind.,2023-02-17
5072,5649,312,3,A mix of good and bad. Some ideas were well-executed.,2020-06-30
5073,6711,235,2,Lacks depth and originality. Disappointing overall.,2020-02-13
5074,6020,412,4,Intriguing plot and rich characters. Worth watching.,2023-06-29
5075,5572,78,5,A masterpiece in every sense. Beautifully crafted.,2020-01-14
5076,5184,246,4,Captivating narrative that transports you to another realm.,2021-04-01
5077,6845,89,5,"An absolute masterpiece, reshaping the genre forever.",2020-06-02
5078,6182,344,2,"Struggled to finish it, pacing was all over the place.",2023-12-01
5079,6991,127,1,More like a convoluted mess than a coherent story.,2024-03-03
5080,6543,201,3,"Has its moments, but ultimately falls flat.",2020-05-04
5081,5812,432,4,Impressive character development and thrilling sequences.,2020-08-10
5082,6094,309,5,"A genre-defying spectacle, truly unforgettable.",2022-07-27
5083,7154,140,5,"Innovative, compelling, and visually stunning.",2022-04-15
5084,5298,68,1,"Failed to live up to the hype, quite disappointing.",2021-03-02
5085,5427,490,2,An interesting premise wasted on poor execution.,2020-01-08
5086,6442,234,3,"Mediocre at best, feels like it's been done before.",2023-12-24
5087,5678,156,4,"Tense, gripping, and thoroughly enjoyable.",2020-06-04
5088,6211,22,5,A masterpiece that transcends its genre.,2020-12-13
5089,6921,333,1,A tedious watch with forgettable characters.,2022-03-20
5090,5823,111,3,"A fair attempt, has its flaws but somewhat enjoyable.",2021-08-22
5091,6098,97,4,A well-crafted storyline with remarkable performances.,2023-03-29
5092,6283,410,1,Utterly disappointing and unnecessarily long.,2022-02-22
5093,5629,388,2,Lacked the depth and detail it desperately needed.,2022-03-28
5094,7150,73,5,"Epic in scope and execution, a must-watch.",2020-08-12
5095,5231,261,3,"Decent watch, but won't be everyone's cup of tea.",2021-01-20
5096,6964,44,5,"Left me speechless, an unforgettable journey.",2021-11-03
5097,5337,304,2,Tries too hard and ultimately misses the mark.,2023-06-12
5098,6701,492,4,"Riveting from start to finish, highly recommend.",2020-09-14
5099,6590,123,1,"A glaring example of potential wasted, very disappointing.",2020-03-27
5100,6918,345,3,"An average experience, nothing groundbreaking here.",2021-06-21
5101,5682,234,5,An enthralling adventure that kept me on the edge of my seat!,2021-04-03
5102,6111,45,4,"Incredibly funny, yet poignant at the right moments.",2024-03-05
5103,6200,321,3,"It had its moments, but overall felt a bit lackluster.",2021-03-18
5104,6321,178,2,"Sadly, it did not meet my expectations. Quite forgettable.",2021-09-07
5105,6754,112,1,A massive letdown. Couldn't even finish it.,2021-01-04
5106,5987,200,5,An absolute masterpiece! Will rewatch.,2020-01-27
5107,6123,482,4,Great characters and plot. A little slow in parts.,2022-02-23
5108,6235,77,3,Average at best. Could have been so much better.,2020-01-08
5109,7065,45,2,Started strong but quickly lost its way.,2020-03-12
5110,5181,89,1,Fell flat for me. Predictable and uninteresting.,2024-01-16
5111,5643,298,5,I'm absolutely in love with this show! Highly recommend.,2022-12-23
5112,5872,22,4,Solid storytelling and character development.,2022-09-26
5113,5998,394,3,It's okay for a one-time watch. Nothing special.,2020-06-04
5114,6155,410,2,Too many plot holes. It was quite frustrating to watch.,2019-11-03
5115,6555,50,1,Waste of time. The story is non-existent.,2020-03-27
5116,6645,167,5,A visual delight with a gripping storyline!,2020-03-08
5117,6767,312,4,A very enjoyable ride from start to finish.,2021-03-10
5118,6888,215,3,"Decent enough to keep you entertained, but nothing memorable.",2020-09-07
5119,6950,88,2,"The concept was promising, but the execution lacked depth.",2021-06-29
5120,7023,407,1,Skip this one. Totally not worth your time.,2023-07-17
5121,5179,34,5,What a ride! Twists and turns all the way through.,2023-11-22
5122,5321,488,4,Compelling story with an amazing cast.,2022-01-23
5123,5410,298,3,It's fine. Has its moments but largely forgettable.,2023-01-04
5124,5555,150,2,Disappointing ending. It really ruined the whole experience for me.,2022-08-20
5125,5700,22,1,One of the worst I've endured. Poorly written and acted.,2020-07-01
5126,5181,152,4,Intriguing plot and exceptional character development.,2021-02-21
5127,6940,403,2,"Mediocre at best, expected a lot more.",2020-10-02
5128,6230,319,5,Absolutely captivating! A masterpiece.,2022-08-12
5129,5972,22,1,Couldn't finish it. Disappointing.,2023-12-29
5130,7122,488,3,Good for a one-time watch.,2024-01-31
5131,6395,156,4,"Engaging story, well-executed.",2022-01-23
5132,5329,271,3,"Average, but has its moments.",2023-10-27
5133,6851,99,2,Failed to live up to the hype.,2023-11-29
5134,5418,438,5,A heartwarming saga that stays with you.,2023-03-27
5135,5984,320,3,"Decent watch, nothing groundbreaking.",2019-11-05
5136,6882,76,4,Four stars for the brilliant cinematography alone.,2021-11-02
5137,6123,211,1,"A complete letdown, unimaginative and dull.",2023-06-14
5138,6600,37,4,Amazingly written characters and a thrilling plot.,2022-05-25
5139,5272,489,2,"Predictable storyline, missed potential.",2024-02-13
5140,7011,210,5,"Epic in every sense, absolutely loved it!",2022-08-19
5141,6144,50,3,Satisfactory but nothing more.,2022-03-06
5142,6990,401,2,"Fell short of expectations, quite boring.",2020-09-11
5143,5578,122,4,Deeply engaging and full of twists.,2020-08-24
5144,6029,344,1,"Not worth the time, very disjointed plot.",2023-11-15
5145,6804,12,3,"Average at best, but commendable effort.",2020-09-21
5146,6200,18,5,"An absolute gem, a must-watch!",2021-09-01
5147,7128,489,4,Thrilling from start to finish. Highly recommend.,2023-04-04
5148,5681,200,2,Could have been much better. Lacked depth.,2022-03-06
5149,7004,343,3,Interesting concept but poor execution.,2022-08-26
5150,6175,455,5,"Unforgettable experience, brilliantly executed.",2021-08-15
5151,5642,34,5,"An absolute masterpiece, a stellar journey through time and space.",2021-11-09
5152,6182,89,4,Great storyline but lacked in character development.,2023-03-29
5153,5503,212,3,"Average entertainment, good for a one-time watch.",2022-12-04
5154,6034,401,4,"Impressive visuals, but the plot twists were somewhat predictable.",2021-08-21
5155,6765,55,5,"Unforgettable characters and story, a total emotional rollercoaster.",2021-02-13
5156,5910,103,2,"Failed to live up to the hype, quite disappointing.",2023-05-15
5157,6658,300,1,"The worst experience ever, not recommended.",2020-11-21
5158,6881,456,3,"It was decent, not too bad but nothing extraordinary.",2023-02-13
5159,5700,23,4,Really enjoyed the unique concept and execution.,2021-09-03
